User ID,Bazaar Data
3410070,[]
3410069,[]
3410068,[]
3410067,[]
3410066,[]
3410065,[]
3410064,[]
3410063,[]
3410062,[]
3410061,[]
3410060,[]
3410059,[]
3410058,[]
3410057,[]
3410056,[]
3410055,[]
3410054,[]
3410053,[]
3410052,[]
3410051,[]
3410050,[]
3410049,[]
3410048,[]
3410047,[]
3410046,[]
3410045,[]
3410044,[]
3410043,[]
3410042,[]
3410041,[]
3410040,[]
3410039,[]
3410038,[]
3410037,[]
3410036,[]
3410035,[]
3410034,[]
3410033,[]
3410032,[]
3410031,[]
3410030,[]
3410029,[]
3410028,[]
3410027,[]
3410026,[]
3410025,[]
3410024,[]
3410023,[]
3410022,[]
3410021,[]
3410020,[]
3410019,[]
3410018,[]
3410017,[]
3410016,[]
3410015,[]
3410014,[]
3410013,[]
3410012,[]
3410011,[]
3410010,[]
3410009,[]
3410008,[]
3410007,[]
3410006,[]
3410005,[]
3410004,[]
3410003,[]
3410002,[]
3410001,[]
3410000,[]
3409999,[]
3409998,[]
3409997,[]
3409996,[]
3409995,[]
3409994,[]
3409993,[]
3409992,[]
3409991,[]
3409990,[]
3409989,[]
3409988,[]
3409987,[]
3409986,[]
3409985,[]
3409984,[]
3409983,[]
3409982,[]
3409981,[]
3409980,[]
3409979,[]
3409978,[]
3409977,[]
3409976,[]
3409975,[]
3409974,[]
3409973,[]
3409972,[]
3409971,[]
3409970,[]
3409969,[]
3409968,[]
3409967,[]
3409966,[]
3409965,[]
3409964,[]
3409963,[]
3409962,[]
3409961,[]
3409960,[]
3409959,[]
3409958,[]
3409957,[]
3409956,[]
3409955,[]
3409954,[]
3409953,[]
3409952,[]
3409951,[]
3409950,[]
3409949,[]
3409948,[]
3409947,[]
3409946,[]
3409945,[]
3409944,[]
3409943,[]
3409942,[]
3409941,[]
3409940,[]
3409939,[]
3409938,[]
3409937,[]
3409936,[]
3409935,[]
3409934,[]
3409933,[]
3409932,[]
3409931,[]
3409930,[]
3409929,[]
3409928,[]
3409927,[]
3409926,[]
3409925,[]
3409924,[]
3409923,[]
3409922,[]
3409921,[]
3409920,[]
3409919,[]
3409918,[]
3409917,[]
3409916,[]
3409915,[]
3409914,[]
3409913,[]
3409912,[]
3409911,[]
3409910,[]
3409909,[]
3409908,[]
3409907,[]
3409906,[]
3409905,[]
3409904,[]
3409903,[]
3409902,[]
3409901,[]
3409900,[]
3409899,[]
3409898,[]
3409897,[]
3409896,[]
3409895,[]
3409894,[]
3409893,[]
3409892,[]
3409891,[]
3409890,[]
3409889,[]
3409888,[]
3409887,[]
3409886,[]
3409885,[]
3409884,[]
3409883,[]
3409882,[]
3409881,[]
3409880,[]
3409879,[]
3409878,[]
3409877,[]
3409876,[]
3409875,[]
3409874,[]
3409873,[]
3409872,[]
3409871,[]
3409870,[]
3409869,[]
3409868,[]
3409867,[]
3409866,[]
3409865,[]
3409864,[]
3409863,[]
3409862,[]
3409861,[]
3409860,[]
3409859,[]
3409858,[]
3409857,[]
3409856,[]
3409855,[]
3409854,[]
3409853,[]
3409852,[]
3409851,[]
3409850,[]
3409849,[]
3409848,[]
3409847,[]
3409846,[]
3409845,[]
3409844,[]
3409843,[]
3409842,[]
3409841,[]
3409840,[]
3409839,[]
3409838,[]
3409837,[]
3409836,[]
3409835,[]
3409834,[]
3409833,[]
3409832,[]
3409831,[]
3409830,[]
3409829,[]
3409828,[]
3409827,[]
3409826,[]
3409825,[]
3409824,[]
3409823,[]
3409822,[]
3409821,[]
3409820,[]
3409819,[]
3409818,[]
3409817,[]
3409816,[]
3409815,[]
3409814,[]
3409813,[]
3409812,[]
3409811,[]
3409810,[]
3409809,[]
3409808,[]
3409807,[]
3409806,[]
3409805,[]
3409804,[]
3409803,[]
3409802,[]
3409801,[]
3409800,[]
3409799,[]
3409798,[]
3409797,[]
3409796,[]
3409795,[]
3409794,[]
3409793,[]
3409792,[]
3409791,[]
3409790,[]
3409789,[]
3409788,[]
3409787,[]
3409786,[]
3409785,[]
3409784,[]
3409783,[]
3409782,[]
3409781,[]
3409780,[]
3409779,[]
3409778,[]
3409777,[]
3409776,[]
3409775,[]
3409774,[]
3409773,[]
3409772,[]
3409771,[]
3409770,[]
3409769,[]
3409768,[]
3409767,[]
3409766,[]
3409765,[]
3409764,[]
3409763,[]
3409762,[]
3409761,[]
3409760,[]
3409759,[]
3409758,[]
3409757,[]
3409756,[]
3409755,[]
3409754,[]
3409753,[]
3409752,[]
3409751,[]
3409750,[]
3409749,[]
3409748,[]
3409747,[]
3409746,[]
3409745,[]
3409744,[]
3409743,[]
3409742,[]
3409741,[]
3409740,"[{'ID': 1080, 'name': 'Billfold', 'type': 'Supply Pack', 'quantity': 1, 'price': 39500, 'market_price': 38342}, {'ID': 181, 'name': 'Bottle of Champagne', 'type': 'Alcohol', 'quantity': 2, 'price': 3100, 'market_price': 2945}, {'ID': 1083, 'name': 'Clutch', 'type': 'Supply Pack', 'quantity': 2, 'price': 12000, 'market_price': 11259}, {'ID': 1353, 'name': 'Megaphone', 'type': 'Enhancer', 'quantity': 1, 'price': 121000, 'market_price': 119047}, {'ID': 1078, 'name': 'Old Wallet', 'type': 'Supply Pack', 'quantity': 1, 'price': 10000, 'market_price': 9116}, {'ID': 346, 'UID': 12836887643, 'name': 'Pair of High Heels', 'type': 'Melee', 'quantity': 1, 'price': 7200, 'market_price': 7086}, {'ID': 896, 'name': 'Subway Pass', 'type': 'Other', 'quantity': 1, 'price': 2000, 'market_price': 1900}, {'ID': 1082, 'name': 'Zip Wallet', 'type': 'Supply Pack', 'quantity': 2, 'price': 11000, 'market_price': 9993}]"
3409739,[]
3409738,[]
3409737,[]
3409736,[]
3409735,[]
3409734,[]
3409733,[]
3409732,[]
3409731,[]
3409730,[]
3409729,[]
3409728,[]
3409727,[]
3409726,[]
3409725,[]
3409724,[]
3409723,[]
3409722,[]
3409721,[]
3409720,[]
3409719,[]
3409718,[]
3409717,[]
3409716,[]
3409715,[]
3409714,[]
3409713,[]
3409712,[]
3409711,[]
3409710,[]
3409709,[]
3409708,[]
3409707,[]
3409706,[]
3409705,[]
3409704,[]
3409703,[]
3409702,[]
3409701,[]
3409700,[]
3409699,[]
3409698,[]
3409697,[]
3409696,[]
3409695,[]
3409694,[]
3409693,[]
3409692,[]
3409691,[]
3409690,[]
3409689,[]
3409688,[]
3409687,[]
3409686,[]
3409685,[]
3409684,[]
3409683,[]
3409682,[]
3409681,[]
3409680,[]
3409679,[]
3409678,[]
3409677,[]
3409676,[]
3409675,[]
3409674,[]
3409673,[]
3409672,[]
3409671,[]
3409670,[]
3409669,[]
3409668,[]
3409667,[]
3409666,[]
3409665,[]
3409664,[]
3409663,[]
3409662,[]
3409661,[]
3409660,[]
3409659,[]
3409658,[]
3409657,[]
3409656,[]
3409655,[]
3409654,[]
3409653,[]
3409652,[]
3409651,[]
3409650,[]
3409649,[]
3409648,[]
3409647,[]
3409646,[]
3409645,[]
3409644,[]
3409643,[]
3409642,[]
3409641,[]
3409640,[]
3409639,[]
3409638,[]
3409637,[]
3409636,[]
3409635,[]
3409634,[]
3409633,[]
3409632,[]
3409631,[]
3409630,[]
3409629,[]
3409628,[]
3409627,[]
3409626,[]
3409625,[]
3409624,[]
3409623,[]
3409622,[]
3409621,[]
3409620,[]
3409619,[]
3409618,[]
3409617,[]
3409616,[]
3409615,[]
3409614,[]
3409613,[]
3409612,[]
3409611,[]
3409610,[]
3409609,[]
3409608,[]
3409607,[]
3409606,[]
3409605,[]
3409604,[]
3409603,[]
3409602,[]
3409601,[]
3409600,[]
3409599,[]
3409598,[]
3409597,[]
3409596,[]
3409595,[]
3409594,[]
3409593,[]
3409592,[]
3409591,[]
3409590,[]
3409589,[]
3409588,[]
3409587,[]
3409586,[]
3409585,[]
3409584,[]
3409583,[]
3409582,[]
3409581,[]
3409580,[]
3409579,[]
3409578,[]
3409577,[]
3409576,[]
3409575,[]
3409574,[]
3409573,[]
3409572,[]
3409571,[]
3409570,[]
3409569,[]
3409568,[]
3409567,[]
3409566,[]
3409565,[]
3409564,[]
3409563,[]
3409562,[]
3409561,[]
3409560,[]
3409559,[]
3409558,[]
3409557,[]
3409556,[]
3409555,[]
3409554,[]
3409553,[]
3409552,[]
3409551,[]
3409550,[]
3409549,[]
3409548,[]
3409547,[]
3409546,[]
3409545,[]
3409544,[]
3409543,[]
3409542,[]
3409541,[]
3409540,[]
3409539,[]
3409538,[]
3409537,[]
3409536,[]
3409535,[]
3409534,[]
3409533,[]
3409532,[]
3409531,[]
3409530,[]
3409529,[]
3409528,[]
3409527,[]
3409526,[]
3409525,[]
3409524,[]
3409523,[]
3409522,[]
3409521,[]
3409520,[]
3409519,[]
3409518,[]
3409517,[]
3409516,[]
3409515,[]
3409514,[]
3409513,[]
3409512,[]
3409511,[]
3409510,[]
3409509,[]
3409508,[]
3409507,[]
3409506,[]
3409505,[]
3409504,[]
3409503,[]
3409502,[]
3409501,[]
3409500,[]
3409499,[]
3409498,[]
3409497,[]
3409496,[]
3409495,[]
3409494,[]
3409493,[]
3409492,[]
3409491,[]
3409490,[]
3409489,[]
3409488,[]
3409487,[]
3409486,[]
3409485,[]
3409484,[]
3409483,[]
3409482,[]
3409481,[]
3409480,[]
3409479,[]
3409478,[]
3409477,[]
3409476,[]
3409475,[]
3409474,[]
3409473,[]
3409472,[]
3409471,[]
3409470,[]
3409469,[]
3409468,[]
3409467,[]
3409466,[]
3409465,[]
3409464,[]
3409463,[]
3409462,[]
3409461,[]
3409460,[]
3409459,[]
3409458,[]
3409457,[]
3409456,[]
3409455,[]
3409454,[]
3409453,[]
3409452,[]
3409451,[]
3409450,[]
3409449,[]
3409448,[]
3409447,[]
3409446,[]
3409445,[]
3409444,[]
3409443,[]
3409442,[]
3409441,[]
3409440,[]
3409439,[]
3409438,[]
3409437,[]
3409436,[]
3409435,[]
3409434,[]
3409433,[]
3409432,[]
3409431,[]
3409430,[]
3409429,[]
3409428,[]
3409427,[]
3409426,[]
3409425,[]
3409424,[]
3409423,[]
3409422,[]
3409421,[]
3409420,[]
3409419,[]
3409418,[]
3409417,[]
3409416,[]
3409415,[]
3409414,[]
3409413,[]
3409412,[]
3409411,[]
3409410,[]
3409409,[]
3409408,[]
3409407,[]
3409406,[]
3409405,[]
3409404,[]
3409403,[]
3409402,[]
3409401,[]
3409400,[]
3409399,[]
3409398,[]
3409397,[]
3409396,[]
3409395,[]
3409394,[]
3409393,[]
3409392,[]
3409391,[]
3409390,[]
3409389,[]
3409388,[]
3409387,[]
3409386,[]
3409385,[]
3409384,[]
3409383,[]
3409382,[]
3409381,[]
3409380,[]
3409379,[]
3409378,[]
3409377,[]
3409376,[]
3409375,[]
3409374,[]
3409373,[]
3409372,[]
3409371,[]
3409370,[]
3409369,[]
3409368,[]
3409367,[]
3409366,[]
3409365,[]
3409364,[]
3409363,[]
3409362,[]
3409361,[]
3409360,[]
3409359,[]
3409358,[]
3409357,[]
3409356,[]
3409355,[]
3409354,[]
3409353,[]
3409352,[]
3409351,[]
3409350,[]
3409349,[]
3409348,[]
3409347,[]
3409346,[]
3409345,[]
3409344,[]
3409343,[]
3409342,[]
3409341,[]
3409340,[]
3409339,[]
3409338,[]
3409337,[]
3409336,[]
3409335,[]
3409334,[]
3409333,[]
3409332,[]
3409331,[]
3409330,[]
3409329,[]
3409328,[]
3409327,[]
3409326,[]
3409325,[]
3409324,[]
3409323,[]
3409322,[]
3409321,[]
3409320,[]
3409319,[]
3409318,[]
3409317,[]
3409316,[]
3409315,[]
3409314,[]
3409313,[]
3409312,[]
3409311,[]
3409310,[]
3409309,[]
